,id,playlist_name,track_name,release_date,artist_names,genres,first_genre,my_genre,top,left,index,score,outliers
134,6xl0OFFGmvDd0MnmOT4zuj,¡zapatos! ¡zapatos!,7 Pecados,2023-05-03,['Dani J'],['bachata'],bachata,bachata,8026,1173,1096,0.0927499097452763,0.0
135,4vhkI8x68EaGQR3Kn7Pwhc,¡zapatos! ¡zapatos!,Esta Noche,2019-11-15,"['Mike Bahía', 'Greeicy']","['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino'], ['colombian pop', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano', 'urbano latino']",colombian pop,bachata,4479,1009,1097,0.09091514285007907,0.0
136,6G12ZafqofSq7YtrMqUm76,¡zapatos! ¡zapatos!,Monotonía,2022-10-19,"['Shakira', 'Ozuna']","['bachata'], ['colombian pop', 'dance pop', 'latin pop', 'pop']",bachata,bachata,8026,1173,1098,0.07692064124973275,0.0
137,3DGvNJcyicD4gHoVEvH86P,¡zapatos! ¡zapatos!,Suegra,2022-09-01,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1099,0.08245724154710204,0.0
138,4AqRv3gB6y9XjBybtpHm3Z,¡zapatos! ¡zapatos!,Santa De Mi Devoción,2022-10-21,['Tutto Durán'],['spanish pop'],spanish pop,bachata,6665,758,1100,0.06251279046632086,0.0
139,4AqRv3gB6y9XjBybtpHm3Z,¡zapatos! ¡zapatos!,Santa De Mi Devoción,2022-10-21,['Tutto Durán'],['spanish pop'],spanish pop,bachata,6665,758,1101,0.06251279046632086,0.0
140,26V1bLUk0SBYkLEwl4caPR,¡zapatos! ¡zapatos!,Clavaito,2023-04-27,"['Chanel', 'Abraham Mateo']","['latin arena pop'], []",latin arena pop,bachata,6358,686,1102,0.05814224855290323,0.0
141,7iHNxWPtXBjtHFeGjAI5Mu,¡zapatos! ¡zapatos!,La Reina - Bachata Version,2023-03-31,"['DJ Tony Pecino', 'Román']","['bachata'], []",bachata,bachata,8026,1173,1103,0.11459063096416405,0.0
142,17iU98DqxR14jYbuvojs5w,¡zapatos! ¡zapatos!,Eazt - Bachata Versión,2022-05-26,"['Manny Rod', 'DjGlass El Internacional']","['bachata'], []",bachata,bachata,8026,1173,1104,0.12994006294352184,0.0
143,3c7H5RL3H6jFgDTbMxGBe9,¡zapatos! ¡zapatos!,El Pañuelo,2022-08-30,"['Romeo Santos', 'ROSALÍA']","['bachata'], ['canadian contemporary r&b']",bachata,bachata,8026,1173,1105,0.0770839423812984,0.0
144,5zLHwFSoGvK5AUbma0pQDS,¡zapatos! ¡zapatos!,Una Vuelta,2018-03-02,['Pinto Picasso'],['reggaeton flow'],reggaeton flow,bachata,4909,1144,1106,0.12525130740452073,0.0
145,71dDMyxJQWvFBIv3cZ3z0u,¡zapatos! ¡zapatos!,Provenza,2022-06-08,['Dama'],['bachata'],bachata,bachata,8026,1173,1107,0.026033446713239483,0.0
146,6Jf9KKpaOl4RBxeD02h5Yg,¡zapatos! ¡zapatos!,Ahí Va,2023-06-15,"['Pinto Picasso', 'sP Polanco']","['reggaeton flow'], ['bachata']",reggaeton flow,bachata,4909,1144,1108,0.1348184051831744,0.0
147,4Z5WBrq1uAv6ljHdR8N9lW,¡zapatos! ¡zapatos!,Secreto De Locos,2022-12-02,"['DJ Tronky', 'Jensen', 'Mayinbito']","['bachata'], [], ['reggaeton flow']",bachata,bachata,8026,1173,1109,0.0743802657724863,0.0
148,4iSF0oZYDXeFTGHG20NOOF,¡zapatos! ¡zapatos!,Sexo Con Ropa,2022-09-01,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1110,0.04001697248121178,0.0
149,6GYVQeCZjXiFWxpS9GUd4c,¡zapatos! ¡zapatos!,Sobrio - Bachata Version,2021-07-31,"['Dj Husky', 'Mario Baro']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1111,-0.002222852825770283,1.0
150,3tLqvQmDEItkCKVmGkhpqo,¡zapatos! ¡zapatos!,Pobre Corazón,2021-04-30,"['Mario Baro', 'Kike Utrera', 'Dj Husky']","['bachata'], ['bachata'], []",bachata,bachata,8026,1173,1112,0.11075428770634926,0.0
151,4WWHoxqQM9JbR3f9Cdk2Ml,¡zapatos! ¡zapatos!,Casi tuya,2022-05-20,"['Joana Santos', 'Dani J', 'Chus Santana']","['bachata'], [], ['flamenco urbano', 'pop flamenco']",bachata,bachata,8026,1173,1113,0.06778836209444017,0.0
152,7gO7m4tsFWeC4yu3GAutwY,¡zapatos! ¡zapatos!,Borracho,2023-04-28,"['Román', 'Dani J']","['bachata'], []",bachata,bachata,8026,1173,1114,0.10846096563618851,0.0
153,6mjhmQB61lSVhgcmOFJv9L,¡zapatos! ¡zapatos!,Ayúdame,2022-09-01,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1115,0.113072476024975,0.0
154,0bku5z8mJKL06DE4fkj4BN,¡zapatos! ¡zapatos!,Hawai - Bachata Version,2020-10-22,"['Manny Rod', 'DJ Alejandro', 'Dimen5ions']","['bachata'], [], []",bachata,bachata,8026,1173,1116,0.07772249414262689,0.0
155,2QhwiiYs6JvW4NJIsJEKIJ,¡zapatos! ¡zapatos!,Mar,2022-09-01,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1117,0.08569358012191908,0.0
156,6N9wkmrGmQ5apjRxk2Z8Ip,¡zapatos! ¡zapatos!,Prohibidox - Bachata Version,2023-04-10,"['Felix', 'DJ Nico', 'Alexio DJ', 'DJ Tony Pecino']","['bachata'], [], [], []",bachata,bachata,8026,1173,1118,0.01564993138964965,0.0
157,2u2yq2JxDA5IMUcIIvZRF2,¡zapatos! ¡zapatos!,No vuelvo a caer,2023-10-04,['Dani J'],['bachata'],bachata,bachata,8026,1173,1119,0.10353861613122622,0.0
158,5NvuNnG0LOe7VXjdoX5ZXl,¡zapatos! ¡zapatos!,Saborearte de Nuevo,2018-05-13,['Bori'],['bachata'],bachata,bachata,8026,1173,1120,0.09033853280388704,0.0
159,0Me3GyNuLOa1YTIxhJPyCn,¡zapatos! ¡zapatos!,ASI ES LA VIDA,2023-09-28,"['Enrique Iglesias', 'Maria Becerra']","['latin hip hop'], ['dance pop', 'latin pop', 'mexican pop']",latin hip hop,bachata,3185,1153,1121,0.03589920023572524,0.0
160,1EsWMoTHZk6rLeHVVzuYVl,¡zapatos! ¡zapatos!,Adiós - Slowed down,2023-09-20,"['Mr. Don', 'DJ Khalid', 'DerekVinci']","['bachata'], ['bachata'], []",bachata,bachata,8026,1173,1122,0.06716517242519843,0.0
161,3mpg5eHecxXLBmF2feLYkX,¡zapatos! ¡zapatos!,Bubalu,2019-01-31,"['DJ Khalid', 'Seo Fernandez']","['bachata'], ['salsa cubana']",bachata,bachata,8026,1173,1123,0.041691516062094924,0.0
162,3kEzaHB3XXZP5bxBjvt06T,¡zapatos! ¡zapatos!,La Última Vez,2022-09-01,"['Romeo Santos', 'Luis Miguel Del Amargue', 'Dj Adoni']","['bachata'], ['dembow dominicano'], ['bachata', 'bachata dominicana', 'tropical']",bachata,bachata,8026,1173,1124,0.09840730679069848,0.0
163,1Slf2P4UgdqzeTp3eBJbpB,¡zapatos! ¡zapatos!,Alucinante - DJ Tony Pecino Remix Bachata Version,2021-12-17,"['Liley', 'Nando Boom', 'DJ Tony Pecino']","['bachata'], ['bachata'], []",bachata,bachata,8026,1173,1125,0.10791085701265579,0.0
164,4Njt0c2K04I3g6Lf6sryua,¡zapatos! ¡zapatos!,Mala Suerte (Version Bachata) [feat. Hector Acosta El Torito],2018-11-01,"['Jory Boy', 'Héctor Acosta ""El Torito""']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1126,0.13438166633871246,0.0
165,0kEYFuYLOi3DIouaXFUwjx,¡zapatos! ¡zapatos!,Antes Del Lunes,2019-04-05,"['Héctor Acosta ""El Torito""']",['bachata'],bachata,bachata,8026,1173,1127,0.09923677617830229,0.0
166,5wSVRSzEq5vQvVQNcCybZ6,¡zapatos! ¡zapatos!,Bypass,2021-04-30,['Mr. Don'],['bachata'],bachata,bachata,8026,1173,1128,0.11631349388911122,0.0
167,56nb28CbxZZcIrqiOnQy3m,¡zapatos! ¡zapatos!,Pa' Que Me Perdones,2021-06-01,"['Héctor Acosta ""El Torito""']",['bachata'],bachata,bachata,8026,1173,1129,0.08155097966794866,0.0
168,2kcc5humLS6PKOI9rwvXex,¡zapatos! ¡zapatos!,El Beso Que No Le Di,2019-04-05,"['Romeo Santos', 'Kiko Rodriguez']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1130,0.08020625891726019,0.0
169,2dy3TKVDEbIeWxeIb8JWqZ,¡zapatos! ¡zapatos!,La Mejor Versión de Mi - Remix,2019-10-04,"['NATTI NATASHA', 'Romeo Santos']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1131,0.06749880821482934,0.0
170,6QQCQSEMlKpbhzBS2YtJRc,¡zapatos! ¡zapatos!,Bienvenido a Cupido,2021-04-30,['Mr. Don'],['bachata'],bachata,bachata,8026,1173,1132,0.1207976847771895,0.0
171,56T6l9DC7rNu50XsTOzbqx,¡zapatos! ¡zapatos!,Aire,2019-06-28,"['Dani J', 'Xriz']","['reggaeton'], ['bachata']",reggaeton,bachata,3087,1173,1133,0.13924127126608005,0.0
172,2deXzCb4IfpoaqWRiMMSvU,¡zapatos! ¡zapatos!,Aunque Estés Con Él,2020-12-17,['Abraham Mateo'],['latin arena pop'],latin arena pop,bachata,6358,686,1134,-0.10127908026510213,1.0
173,6r46lnXFbE9fr2d3KNaGbe,¡zapatos! ¡zapatos!,Imitadora,2017-07-21,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1135,0.09530875164550212,0.0
174,4ikjzBCc9hOK1qwn8zamJW,¡zapatos! ¡zapatos!,Rumba - Versión Bachata,2021-05-28,"['Vinny Rivera', 'DJ Tony Pecino']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1136,0.12248714017446266,0.0
175,6XpyROhQtyJh1Sd62mHnbY,¡zapatos! ¡zapatos!,Amarte Sin Amarte,2015-10-23,['JR'],['bachata'],bachata,bachata,8026,1173,1137,0.13906384842195713,0.0
176,6wo5tAfcLnKmIcujzysqem,¡zapatos! ¡zapatos!,Si Volviera a Nacer,2019-02-14,"['Jay Ramirez', 'Daniel Santacruz']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1138,0.11740745017212045,0.0
177,75dQdGf3wRluEUOaR3AAUN,¡zapatos! ¡zapatos!,Prueba De Amor,2011-07-19,['Chelion'],['bachata'],bachata,bachata,8026,1173,1139,0.03831775812256516,0.0
178,2Vrd3FZyQk7GRulj1ieNCM,¡zapatos! ¡zapatos!,Efecto,2021-01-15,"['Manny Rod', 'JFab & Paola Fabre']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1140,0.08475940853893804,0.0
179,1WbXIpiGBJkCiv3hn40iPB,¡zapatos! ¡zapatos!,Sobredosis (feat. Ozuna),2017-07-21,"['Romeo Santos', 'Ozuna']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1141,0.08339763767251168,0.0
180,0zoRFB30Rx7HXoAAyjKhL9,¡zapatos! ¡zapatos!,Encima de Mi,2021-08-06,"['Vinny Rivera', 'DerekVinci']","['bachata'], []",bachata,bachata,8026,1173,1142,0.0925963779161258,0.0
181,68py7hjoxoGSE8HEoQIIwi,¡zapatos! ¡zapatos!,Centavito,2017-07-21,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1143,0.08962513912435843,0.0
182,6qqd7DGn2VXzxsR4k3Ycun,¡zapatos! ¡zapatos!,Fantasias - Unplugged,2019-11-05,"['Rauw Alejandro', 'Farruko']","['reggaeton'], ['reggaeton']",reggaeton,bachata,3087,1173,1144,-0.03286599576214122,1.0
183,7FERDnffKGQKul3P32Sm37,¡zapatos! ¡zapatos!,Lao' a Lao',2021-08-12,['Prince Royce'],['bachata'],bachata,bachata,8026,1173,1145,0.116485022948276,0.0
184,27ze5t5tIDPlVits0KRbxT,¡zapatos! ¡zapatos!,El Perdedor,2006-12-19,['Aventura'],['bachata'],bachata,bachata,8026,1173,1146,0.06727992468521249,0.0
185,3ovPAIIqtudVzE5xEGmdN7,¡zapatos! ¡zapatos!,Paris,2019-09-27,['Pinto Picasso'],['reggaeton flow'],reggaeton flow,bachata,4909,1144,1147,0.1469553802456512,0.0
186,2PH533J1xudlfZ5GaHAdVX,¡zapatos! ¡zapatos!,Señor Juez,2021-11-04,"['Ozuna', 'Anthony Santos']","['bachata dominicana'], ['bachata']",bachata dominicana,bachata,7521,1231,1148,0.09411917234350464,0.0
187,46GsFW8AFIvi8TUDlYRlXR,¡zapatos! ¡zapatos!,Te Espero - feat. Maria Becerra,2022-03-03,"['Prince Royce', 'Maria Becerra']","['bachata'], ['latin hip hop']",bachata,bachata,8026,1173,1149,0.11698454449897344,0.0
188,2iEgum2Xg07cLP6DAG3xAw,¡zapatos! ¡zapatos!,Bésame,2021-07-02,"['Dani J', 'Sanco', 'Dj Husky']","['bachata'], [], ['bachata']",bachata,bachata,8026,1173,1150,0.08121524401240415,0.0
189,703Rlr92Qsk7VRJGgjYOZ9,¡zapatos! ¡zapatos!,Nubes - Bachata Version,2021-07-02,"['DJ Tony Pecino', 'Dj Nassos B', 'Khris Joe']","['bachata'], [], []",bachata,bachata,8026,1173,1151,0.06670578649299697,0.0
190,6EMvxWZtaj9wL4ZSr8UOAu,¡zapatos! ¡zapatos!,Algodón de Azúcar (Bachata Version),2022-02-18,"['Mario Baro', 'DJ Tony Pecino', 'Dj Husky']","['bachata'], ['bachata'], ['bachata']",bachata,bachata,8026,1173,1152,0.100068117642937,0.0
191,41dZHLwCecP9HUF1c2i1Cq,¡zapatos! ¡zapatos!,X Amada,2022-05-06,['JR'],['bachata'],bachata,bachata,8026,1173,1153,0.14947587239188026,0.0
192,5ACVclZ9Uci3aVObKZaJzw,¡zapatos! ¡zapatos!,Palomita Voladora (Bachata),2021-10-09,"['DJ Khalid', 'Jhonny Evidence']","['bachata'], ['bachata dominicana']",bachata,bachata,8026,1173,1154,0.11329973777193925,0.0
193,1CMPYloogotoC6z9n9wdQT,¡zapatos! ¡zapatos!,Diablita Remix,2021-07-09,"['Fabbio', 'Omar Montes', 'Lennis Rodriguez', 'Chus Santana']","['flamenco urbano'], ['pop flamenco'], ['urbano espanol'], []",flamenco urbano,bachata,7067,1045,1155,0.08874414045989554,0.0
194,4EEKfSynSNG9x10M4J5dzL,¡zapatos! ¡zapatos!,Mañana,2022-05-27,"['Mr. Don', 'DJ Khalid']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1156,0.12748928286876132,0.0
195,2vmfvSoZBFAt9hhRoEByLi,¡zapatos! ¡zapatos!,Volví,2021-08-03,"['Aventura', 'Bad Bunny']","['bachata'], ['trap latino']",bachata,bachata,8026,1173,1157,-0.08505734920316244,1.0
196,0UUy1Ds3ozJc9ffbGNnbsD,¡zapatos! ¡zapatos!,Desde Mis Ojos - Remix,2022-06-03,"['Dj Husky', 'Mario Baro', 'Manny Rod', 'Mayinbito']","['bachata'], ['bachata'], [], []",bachata,bachata,8026,1173,1158,0.0818622419952037,0.0
197,0JmfRnVhpazBXLNggalqix,¡zapatos! ¡zapatos!,Veneno - Ao Vivo,2021-12-16,"['Gusttavo Lima', 'Prince Royce']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1159,-0.03746112556114667,1.0
198,76TiPa4iy7pXmNTbVB6lYN,¡zapatos! ¡zapatos!,Si Me Dices Que Si (Bachata Version),2021-06-04,"['Vinny Rivera', 'Jhonny Evidence', 'DerekVinci', 'Johandy']","['bachata'], [], [], ['bachata dominicana']",bachata,bachata,8026,1173,1160,0.07515011800532256,0.0
199,2CBU4UbDZTPu6K9AC80S2P,¡zapatos! ¡zapatos!,Mentiras,2022-03-03,"['Dani J', 'Kewin Cosmos']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1161,0.1420045370942003,0.0
200,4DZmRPv5SvMfkyVAF3yZKX,¡zapatos! ¡zapatos!,Prohibido,2021-04-30,['Mr. Don'],['bachata'],bachata,bachata,8026,1173,1162,0.13437553768183236,0.0
201,4NoOME4Dhf4xgxbHDT7VGe,¡zapatos! ¡zapatos!,X SI VOLVEMOS,2023-02-24,"['KAROL G', 'Romeo Santos']","['bachata'], ['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",bachata,bachata,8026,1173,1163,-0.11430137271851892,1.0
202,22iCMlT0xYryKNnz4X5Vwn,¡zapatos! ¡zapatos!,Solo Conmigo,2022-09-01,['Romeo Santos'],['bachata'],bachata,bachata,8026,1173,1164,0.06501018505897255,0.0
203,3Zf4GutWZ7Hv3wsVQsSQPs,¡zapatos! ¡zapatos!,BEBÉ,2021-03-04,"['Camilo', 'El Alfa']","['latin pop'], ['rap dominicano']",latin pop,bachata,6316,826,1165,0.07832189949912632,0.0
204,4EbAftNM732UGLF8gmIIsX,¡zapatos! ¡zapatos!,Mi Santa (feat. Tomatito),2012-08-27,"['Romeo Santos', 'Tomatito']","['bachata'], ['flamenco', 'flamenco guitar']",bachata,bachata,8026,1173,1166,0.11408991602024893,0.0
205,2dK99lWPkBVwNen6gK1AtI,¡zapatos! ¡zapatos!,Bailando Bachata,2023-10-27,['Chayanne'],"['latin pop', 'puerto rican pop']",latin pop,bachata,6316,826,1167,0.09728114994612563,0.0
206,2colCrVYpDalL5Oc0NkfaK,¡zapatos! ¡zapatos!,Amorcito Enfermito,2015-01-01,"['Héctor Acosta ""El Torito""']",['bachata'],bachata,bachata,8026,1173,1168,0.09736577516253225,0.0
207,5xs3XLPMUICZgJwaBgChhg,¡zapatos! ¡zapatos!,Entre Los Dos,2019-01-23,"['sP Polanco', 'Karlos Rosé']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1169,0.0744794613947864,0.0
208,5Sfxn5BfOGP9qx24wwY9uP,¡zapatos! ¡zapatos!,Congelado,2019-01-23,"['sP Polanco', 'Chantel']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1170,0.08313245620270177,0.0
209,3Q7o2zzvXj7QiSCumjBpvu,¡zapatos! ¡zapatos!,AMANTES,2022-09-16,"['Becky G', 'Daviles de Novelda']","['flamenco urbano', 'pop flamenco'], ['latin pop', 'latin viral pop', 'rap latina', 'reggaeton', 'trap latino', 'urbano latino']",flamenco urbano,bachata,7067,1045,1171,0.12262370550707063,0.0
210,3YbvXAIFZTKKuX8FiRlru3,¡zapatos! ¡zapatos!,La Noche Perfecta,2023-09-14,['Antonio José'],"['pop flamenco', 'spanish pop']",pop flamenco,bachata,9955,849,1172,0.12610466623151562,0.0
211,1XWpZ1v5Il3jli4SJjaKCf,¡zapatos! ¡zapatos!,5 SENTÍOS,2022-12-02,"['India Martinez', 'Andy Rivera']","['latin arena pop', 'pop flamenco', 'spanish pop'], ['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",latin arena pop,bachata,6358,686,1173,0.12717105908839937,0.0
212,7uUik0Q4nJJYgAqYxhNkYu,¡zapatos! ¡zapatos!,Atemporal,2023-09-08,"['Dani J', 'Danny Romero']","['bachata'], ['electro bailando', 'electro latino']",bachata,bachata,8026,1173,1174,0.1019960684325566,0.0
213,0TrltbGlB8TyzKnYLWGaM8,¡zapatos! ¡zapatos!,Adicta,2023-02-03,"['Dama', 'Mayinbito']","['bachata'], []",bachata,bachata,8026,1173,1175,0.12982634745182448,0.0
214,3ZD5djv4eunTACUOQJV6jZ,¡zapatos! ¡zapatos!,Ponte Pá Mi - Bachata Version,2021-04-19,"['DJ Tony Pecino', 'Vinny Rivera']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1176,0.0794670445524917,0.0
215,2lhnDQIvQmfU8qVbrqJdke,¡zapatos! ¡zapatos!,Tu Juguete,2022-05-27,['Dani J'],['bachata'],bachata,bachata,8026,1173,1177,0.10545013718808499,0.0
216,5mpODuZa6BInIa9G1INTx5,¡zapatos! ¡zapatos!,Confia,2023-04-21,"['Mayinbito', 'Jay Ramirez']","['bachata'], []",bachata,bachata,8026,1173,1178,0.14220889927934044,0.0
217,1h4p4xJWAoFBmvsItqsKJ8,¡zapatos! ¡zapatos!,ESENCIA,2023-01-26,"['Marco', 'SARA OFICIAL', 'Pinto Picasso']","['reggaeton flow'], [], []",reggaeton flow,bachata,4909,1144,1179,0.07222264394517547,0.0
218,3Zyknhcce84tXw93CLJob5,¡zapatos! ¡zapatos!,Tiroteo - Bachata Versión,2021-10-01,"['Vinny Rivera', 'DJ Tronky', 'DerekVinci']","['bachata'], ['bachata'], []",bachata,bachata,8026,1173,1180,0.11166670673140888,0.0
219,27aW6pdfZNWEvpDa9pYsO1,¡zapatos! ¡zapatos!,Loca Manera - Bachata Version,2023-03-31,"['Liley', 'DJ Tony Pecino']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1181,0.02469653109690939,0.0
220,24BKyRrhIJpQb6EIFlO3Hm,¡zapatos! ¡zapatos!,Mala Maña,2022-07-29,['JR'],['bachata'],bachata,bachata,8026,1173,1182,0.07417176508309603,0.0
221,3cMOukbZdlLl0j8iuoMeCO,¡zapatos! ¡zapatos!,Hecha Pá Mi - Bachata Version,2021-03-12,"['Vinny Rivera', 'DJ Tony Pecino']","['bachata'], ['bachata']",bachata,bachata,8026,1173,1183,0.13085529594490447,0.0
222,5mbfALCEg4BexudKcNNfWd,¡zapatos! ¡zapatos!,Si No Estás - Bachata Version,2023-10-30,"['Dj Husky', 'Sebas Garreta']","['bachata'], []",bachata,bachata,8026,1173,1184,0.08217324027607514,0.0
223,2M6nWcxoH162Bvoe23OdMJ,¡zapatos! ¡zapatos!,Mi Vida,2017-12-01,['Chelion'],['bachata'],bachata,bachata,8026,1173,1185,0.09771698903415033,0.0
224,4rtxLsJujt4xmxn2BPTQGU,¡zapatos! ¡zapatos!,Princesita,2015-05-04,['Karlos Rosé'],['bachata'],bachata,bachata,8026,1173,1186,0.13239148221861757,0.0
225,5GQIxPkd4OaLECpw8ZPZFm,¡zapatos! ¡zapatos!,Incondicional,2012-01-01,['Prince Royce'],['bachata'],bachata,bachata,8026,1173,1187,0.08032464973489173,0.0
226,458HGNF8cyRRkH5SikjoJu,¡zapatos! ¡zapatos!,El Reloj,2023-09-29,"['DJ Tony Pecino', 'Román']","['bachata'], []",bachata,bachata,8026,1173,1188,0.07303660202531792,0.0
227,6BQtUBin2yBq3UHajnnjW6,¡zapatos! ¡zapatos!,Amore Bachata,2024-01-18,"['DJ Khalid', 'Vinny Rivera', 'Tony Lozano']","['bachata'], ['bachata'], ['electro bailando']",bachata,bachata,8026,1173,1189,0.06341917748153475,0.0
228,2L3NwsE4G5XRq6LiVZMOWY,¡zapatos! ¡zapatos!,Para Ti,2024-01-19,"['Mr. Don', 'DerekVinci']","['bachata'], []",bachata,bachata,8026,1173,1190,-0.014793828755472527,1.0
1548,5BGfqsNVHVGlgAzXhliMBk,hollow sound of morning chimes,The Hollow Sound of the Morning Chimes,2015-10-26,['TOPS'],"['chillwave', 'quebec indie']",chillwave,indie,6296,599,1191,0.1302357068660881,0.0
1549,5QxOM1oSKd0QUbhtJ8bOo9,hollow sound of morning chimes,Eres Tú,2012-03-27,['Carla Morrison'],"['cantautora mexicana', 'mexican pop']",cantautora mexicana,bossa nova,9167,779,1192,0.11144862730653804,0.0
1550,0C13P4IghHNFPjt4zIJ8vX,hollow sound of morning chimes,Baby,1969-01-01,"['Gal Costa', 'Caetano Veloso']","['bossa nova', 'mpb', 'samba de roda', 'tropicalia'], ['bossa nova', 'mpb', 'samba', 'tropicalia']",bossa nova,bossa nova,16844,828,1193,0.08248697604596472,0.0
1551,5FjC0o2EGdlAMdc3hfeTMd,hollow sound of morning chimes,Way to be Loved,2014-09-02,['TOPS'],"['chillwave', 'quebec indie']",chillwave,indie,6296,599,1194,0.12665366245199572,0.0
1552,6QR9FB8xvjtxLknolyTnnQ,hollow sound of morning chimes,Geninha,2017-03-13,['Bango'],['psicodelia brasileira'],psicodelia brasileira,funk,12896,716,1195,0.061151053355898655,0.0
1553,56vhVmPpBoVLm2FFmrA6wi,hollow sound of morning chimes,Harvest - Acoustic,2017-08-11,['The Breath'],['pop folk'],pop folk,folk,14611,540,1196,0.03605872292291312,0.0
1554,0ESvfrHfNuAtkZp8SMJBOY,hollow sound of morning chimes,Strawberries,2018-07-27,['Caamp'],"['indie folk', 'stomp and holler']",indie folk,indie,14512,593,1197,0.07305123895779836,0.0
1555,1W7Eajq8Hlqiy39QnuKjvD,hollow sound of morning chimes,Nothing's Gonna Hurt You Baby,2012-01-01,['Cigarettes After Sex'],"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",ambient pop,ambient,13335,358,1198,0.05496628125076136,0.0
1556,2iDjKR2fXQyODcDKUMoWHK,hollow sound of morning chimes,まともがわからない,2013-01-11,['Shintaro Sakamoto'],"['j-rock', 'japanese alternative pop']",j-rock,indie,6062,404,1199,0.055007240257136214,0.0
1557,5FGyopAgPjmsaFOpj4Bbxo,hollow sound of morning chimes,Comida Amarga,2018-07-17,['Carne Doce'],"['musica goiana', 'nova mpb', 'pop lgbtq+ brasileira', 'rock goiano']",musica goiana,funk,12959,779,1200,0.0733853089572592,0.0
1558,4ugLp0bGRzn333EjSC6Qdl,hollow sound of morning chimes,Two Fish and an Elephant,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,funk,7210,949,1201,0.04251726780893139,0.0
1559,4ugLp0bGRzn333EjSC6Qdl,hollow sound of morning chimes,Two Fish and an Elephant,2015-11-06,['Khruangbin'],"['indie soul', 'neo-psychedelic']",indie soul,soul,7210,949,1202,0.04251726780893139,0.0
1560,6rbbDK18oqK3MxHGQhpmn2,hollow sound of morning chimes,La lune,2015-10-12,"[""L'Impératrice""]","['french indie pop', 'french indietronica', 'french synthpop']",french indie pop,electronica,6343,774,1203,0.11432988976846653,0.0
